Seq | Data_Center_Code | Name | TSN | Authority | Best_NODC7 | Collectors_Comment | Data_Managers_Comment | Short_Name | TSN_ITIS | APHIAID
90000000004268 | 90 | Monstrilloida | 88989 | Sars, 1901 | 6122000000 | Huys & Boxshall The Ray Society 1991 - Sars, 1903 | IOSdata |  | 88989 | 1106 
90000000001360 | 90 | Monstrilloida | -8003 | DAVIS, 1948 | 6122000000 |  |  | MONSBO | 88989 | 1106 
90000000001823 | 90 | Moridae | 164670 |  | 8791010000 |  | SSIP | MORFAM | 164670 | 125474 
90000000000513 | 90 | Mormonilla | 86104 | GIESBRECHT, 1891 | 6118310100 | ROSE OWRE&FOYO (1891) DAVIS | KENNEDY 80027; | MORMON | 86104 | 119816 
90000000000650 | 90 | Mormonilla minor | 86105 | GIESBRECHT, 1891 | 6118310101 | ROSE OWRE&FOYO(1891) | KENNEDY 84037;KENNEDY 80027; | MOR | 86105 | 119817 
90000000000199 | 90 | Mormonilla phasma | 86106 | GIESBRECHT, 1892 | 6118310102 | OWRE&FOYO (Giesbrecht, 1891) DAVIS (Giesbracht,1891) | KENNEDY 81039;KENNEDY 80027;IOSdata | MOR | 86106 | 119818 
90000000002793 | 90 | Mormonilla polaris | -7908 | G.O. SARS, 1900 | 6118310100 | LGL | NFLD_LONGLIST |  | NaN | 254607 
90000000002137 | 90 | Mormonillidae | 86103 |  | 6118310000 |  | american CPR |  | 86103 | 119815 
90000000005491 | 20 | Morone americana | 167678 | (Gmelin, 1789) | 8835750200 |  | IML Kohler report |  | 167678 | 151177 
90000000004804 | 20 | Morone saxatilis | 167680 |  | 8835750200 |  | NL - Trinity Bay |  | 167680 | 151179 
90000000001824 | 90 | mucus | -900011 |  | 0 |  | SSIP | MUC | NaN | NaN 
90000000001825 | 90 | mud | -900010 |  | 0 |  | SSIP | MUD | NaN | NaN 
90000000001361 | 90 | Muggiaea | 51296 |  | 3716010400 |  |  | MUG | 51296 | 135366 
90000000001362 | 90 | Muggiaea atlantica | 51297 | CUNNINGHAM, 1892 | 3716010400 |  | IOSdata | MUG | 51297 | 135441 
90000000001826 | 90 | Mugil cephalus | 170335 | LINNAEUS, 1758 | 8836010101 |  | SSIP | MUG | 170335 | 126983 
90000000001827 | 90 | Mugil curema | 170336 | VALENCIENNES IN CUVIER AND VALENCIENNES, 1836 | 8836010102 |  | SSIP | MUG | 170336 | 159416 
90000000004805 | 20 | Mugilidae | 170333 |  | 8836010000 |  | NL - Trinity Bay |  | 170333 | 125546 
90000000000352 | 90 | Mulinia | 80958 | GRAY, 1837 | 5515250300 |  | KENNEDY 76026; | MUL | 80958 | 156869 
90000000002930 | 90 | Mulinia lateralis | 80959 | (Say, 1822) | 5515250300 | Abbott | NFLD_longlist |  | 80959 | 156870 
90000000004806 | 20 | Mullidae | 169406 |  | 8835450000 |  | NL - Trinity Bay |  | 169406 | 125547 
90000000004807 | 20 | Mullus auratus | 169417 | Jordan & Gilbert, 1882 | 8835450200 | space after author/yr removed; accepted in GoM based on Scott and Scott 1988 and OBIS | NL - Trinity Bay |  | 169417 | 159418 
90000000001363 | 90 | Munida | 97965 | LEACH, 1820 | 6183100100 |  | IOSdata | MUNIDA | 97965 | 106835 
90000000001575 | 90 | Munida quadrispina | 97966 | BENEDICT, 1902 | 6183100100 |  | IOSdata | MUN | 97966 | 392422 
90000000002931 | 90 | Munida tenuimana | 97989 | G. O. Sars, 1871                              | 6183100100 | Squires | NFLD_longlist |  | 97989 | 107166 
90000000003169 | 90 | Munidopsis | 97996 | Whiteaves, 1874                               | 6183100200 | nfld authority field blank;  Squires | NFLD_longlist |  | 97996 | 106836 
90000000002932 | 90 | Munidopsis curvirostra | 97998 | Whiteaves, 1874                               | 6183100200 | Squires | NFLD_longlist |  | 97998 | 107175 
90000000001364 | 90 | Munna | 92957 |  | 6163120100 |  | IOSdata | MUN | 92957 | 118374 
90000000004808 | 20 | Munna kroyeri | 206347 |  | 6163120100 |  | NL - Trinity Bay |  | 206347 | 118757 
90000000004809 | 20 | Munnidae | 92956 |  | 6163120000 |  | NL - Trinity Bay |  | 92956 | 118263 
90000000004810 | 20 | Munnopsidae | 92999 |  | 6163170000 |  | NL - Trinity Bay |  | 92999 | 118264 
90000000005559 | 20 | Munnopsis | 93002 |  | 1 | (Fabricius)1780 | IOSzooplanktondbase_Dec2012 | MUNNSP | 93002 | 118377 
90000000004811 | 20 | Munopsis typica | 93003 |  | 6163170100 |  | NL - Trinity Bay |  | 93003 | 158518 
90000000000867 | 90 | Muraenidae | 161160 |  | 8741050000 |  | SSIP; | MUR | 161160 | 125431 
90000000001181 | 90 | Murrayella | 573301 | Kofoid, 1907 | 1200000000 |  | MK_July2002_added authority; dinophyceae; added NODC for dinoflagellate; see also Pavillardinium  De-Toni, 1936; CPRdata | MUR | 573301 | 196829 
90000000004812 | 20 | Mustelus canis | 81694 |  | 8708020400 |  | NL - Trinity Bay |  | 81694 | 158518 
90000000000353 | 90 | Mya | 81691 |  | 5517010200 |  | KENNEDY 76026; | MYAGEN | 81691 | 138211 
90000000002933 | 90 | Mya arenaria | 81692 | Linnaeus, 1758 | 5517010200 | Abbott | NFLD_longlist |  | 81692 | 140430 
90000000001828 | 90 | Mycteroperca | 167758 |  | 8835020500 |  | SSIP | MYC | 167758 | 126069 
90000000000004 | 90 | Myctophidae | 162575 |  | 8762140000 |  | KENNEDY 77007;IOSdata | MYCFAM | 162575 | 125498 
90000000001829 | 90 | Myctophiformes | 162368 |  | 8762000000 |  | SSIP;SSIP | MYCORD | 162368 | 10309 
90000000000941 | 90 | Myctophum | 162719 | RAFINESQUE, 1810 | 8762141500 | fishes | SSIP; | MYCTOP | 162719 | 125829 
90000000001830 | 90 | Myctophum affine | 162720 | (LUETKEN, 1892) | 8762141501 | fishes | SSIP | MYC | 162720 | 158902 
90000000001831 | 90 | Myctophum asperum | 162721 |  | 8762141502 | fishes Richardson 1845 | SSIP | MYC | 162721 | 158903 
90000000000871 | 90 | Myctophum aurolaternatum | 162727 | GARMAN, 1899 | 8762141508 |  |  | MYC | 162727 | 217715 
90000000000942 | 90 | Myctophum glaciale | -7229 |  | 8762141500 | no data | (ARC REVIEWED) | MYC | 162680 | 126580 
90000000001832 | 90 | Myctophum nitidulum | 162726 | GARMAN, 1899 | 8762141507 | fishes | SSIP | MYC | 162726 | 126626 
90000000001649 | 90 | Myctophum punctatum | 162723 | RAFINESQUE, 1810 | 8762141500 | fishes | SSIP | MYCPUN | 162723 | 126627 
90000000003170 | 90 | Myidae | 81688 | Lamarck, 1809 | 5517010000 | nfld authority field blank;  Abbott | NFLD_longlist |  | 81688 | 247 
90000000003171 | 90 | Myodocopa | 609934 | Sars, 1866 | 6111000000 | nfld authority field blank;  Barnes | NFLD_longlist |  | 609934 | 155943 
90000000000532 | 90 | Myoxocephalus | 167311 | TILESIUS, 1811 | 8831022200 |  | KENNEDY 76026; | MYOXOC | 167311 | 126152 
90000000001833 | 90 | Myoxocephalus aenaeus | 167321 | (MITCHILL, 1814) | 8831022210 |  | KENNEDY_PETPESWICK;SSIP | MYOAEN | 167321 | 159519 
90000000000977 | 90 | Myoxocephalus octodecemspinosus | 167320 | (MITCHILL, 1814) | 8831022209 |  | KENNEDY_PETPESWICK | MYOOCT | 167320 | 159520 
90000000002934 | 90 | Myoxocephalus quadricornis | 167316 | (Linnaeus, 1758) | 8831022200 | AL | NFLD_longlist |  | 167316 | 254529 
90000000002747 | 90 | Myoxocephalus scorpioides | 167317 | (FABRICIUS, 1780) | 8831022200 |  | NFLD1 | MYOSCO | 167317 | 127202 
90000000001625 | 90 | Myoxocephalus scorpius | 167318 | (LINNAEUS, 1758) | 8831022207 |  | KENNEDY 99003;KENNEDY 80027; | MYOSCR | 167318 | 127203 
90000000002936 | 90 | Myriotrochidae | 158479 |  | 8178030000 | SFG | NFLD_longlist |  | 158479 | 123181 
90000000002937 | 90 | Myriotrochus | 158482 |  | 8178030200 | SFG | NFLD_longlist |  | 158482 | 123441 
90000000003296 | 90 | Myriotrochus rinkii | 158483 |  | 8178030200 |  | NFLD_longlist |  | 158483 | 124446 
90000000001834 | 90 | Myrophis platyrhynchus | 161452 |  | 8741130801 |  | SSIP | MYR | 161452 | 158642 
90000000001650 | 90 | Myrophis punctatus | 161453 | LUETKEN, 1852 | 8741130800 |  | SSIP | MYR | 161453 | 158643 
90000000003172 | 90 | Mysella | 80651 | Angas, 1877 | 5515100100 | nfld authority field blank;  Abbott | NFLD_longlist |  | 80651 | 138186 
90000000003643 | 90 | Mysella planulata | 80661 | (Stimpson, 1851) | 5515100100 | Abbott | NFLD_longlist |  | 80661 | 156878 
90000000000160 | 90 | Mysidacea | 89807 |  | 6151000000 |  | KENNEDY 77007;CPRdata IOSdata | MYSORD | 89807 | 2824 
90000000003173 | 90 | Mysidae | 89856 | Haworth, 1825 | 6153010000 | nfld authority field blank;  SFG | NFLD_longlist |  | 89856 | 119822 
90000000002233 | 90 | Mysidopsis bigelowi | 90139 | TATTERSALL | 6153012100 |  | american CPR |  | 90139 | 157804 
90000000000542 | 90 | Mysis | 90041 |  | 6153011400 |  |  | MYSISG | 90041 | 119886 
90000000005281 | 20 | Mysis americana | -7 |  | 6153011400 | probably Neomysis americana | episled_71001(Sameoto_Petpsewick) |  | NaN | 456721 
90000000003587 | 90 | Mysis gaspensis | 90051 |  | 6153011400 | nfld authority field blank;  Brunel | NFLD_longlist |  | 90051 | 157805 
90000000005280 | 20 | Mysis integer | -7 |  | 6153011400 | probably Neomysis integer | episled_71001(Sameoto_Petpsewick) |  | NaN | 456725 
90000000003617 | 90 | Mysis litoralis | 90043 |  | 6153011400 | BRUNEL | NFLD_longlist |  | 90043 | 120111 
90000000000787 | 90 | Mysis mixta | 90042 |  | 6153011401 |  | KENNEDY_PETPESWICK | MYSMIX | 90042 | 120113 
90000000003585 | 90 | Mysis oculata | 90044 |  | 6153011400 | nfld authority field blank;  SFG | NFLD_longlist |  | 90044 | 120115 
90000000003586 | 90 | Mysis polaris | 90046 |  | 6153011400 | nfld authority field blank;  Brunel | NFLD_longlist |  | 90046 | 120118 
90000000002938 | 90 | Mysis relicta | 90045 | Loven                                         | 6153011400 | Brunel | NFLD_longlist |  | 90045 | 120120 
90000000001991 | 90 | Mysis stenolepis | 90047 |  | 6153011406 |  | KENNEDY_PETPESWICK | MYSSTE | 90047 | 226994 
90000000001835 | 90 | Mytilidae | 79451 | RAFINESQUE, 1815 | 5507010000 | MYTILIDAE | SSIP | MYTFAM | 79451 | 211 
90000000003174 | 90 | Mytilidae | 79451 | Rafinesque, 1815 | 5507010000 | nfld authority field blank;  Abbott | NFLD_longlist |  | 79451 | 211 
90000000005852 | 20 | Mytilina | 1 |  | 1 |  |  |  | NaN | 134943 
90000000003175 | 90 | Mytilus | 79452 | Linnaeus, 1758 | 5507010100 | nfld authority field blank;  Abbott | NFLD_longlist |  | 79452 | 138228 
90000000002939 | 90 | Mytilus edulis | 79454 | Linnaeus, 1758 | 5507010100 | Abbott | NFLD_longlist |  | 79454 | 140480 
90000000003176 | 90 | Myxine | 159771 | Linnaeus, 1758 | 8606010200 | nfld authority field blank;  AFS | NFLD_longlist |  | 159771 | 101166 
90000000002940 | 90 | Myxine glutinosa | 159772 | Linnaeus, 1758 | 8606010200 | AL | NFLD_longlist |  | 159772 | 101170 
90000000002941 | 90 | Myxinidae | 159753 |  | 8606010000 | AFS | NFLD_longlist |  | 159753 | 101162 
90000000002942 | 90 | Myxiniformes | 159752 |  | 8606000000 | AFS | NFLD_longlist |  | 159752 | 10197 
90000000006018 | 20 | Myzozoa | -7 | Cavalier-Smith & Chao | 1 | Cavalier-Smith T, Chao EE (September 2004). "Protalveolate phylogeny and systematics and the origins of Sporozoa and dinoflagellates (phylum Myzozoa nom. nov.)". Eur J Protistol 40 (3): 185¿212. | APHIAID 450030 |  | NaN | 450030 
90000000001992 | 90 | Nannastacidae | 90963 | Bate, 1866 | 6154080300 |  | KENNEDY_PETPESWICK | NANFAM | 90963 | 110383 
90000000000514 | 90 | Nannocalanus | 85264 | G. O. SARS, 1925 | 6118010200 | OWRE&FOYO | KENNEDY91038; | NANNOC | 85264 | 104154 
90000000000123 | 90 | Nannocalanus minor | 85275 | (CLAUS, 1863) | 6118010209 | OWRE&FOYO | KENNEDY 77007;CPRdata | NANMIN | 85275 | 104469 
90000000003177 | 90 | Nannopus | 87582 | Brady, 1880 | 6119270800 | nfld authority field blank;  TA | NFLD_longlist |  | 87582 | 115356 
90000000002943 | 90 | Nannopus palustris | 87583 | Brady, 1880 | 6119270800 | TA | NFLD_longlist |  | 87583 | 116204 
90000000000684 | 90 | Nanomia | 51387 |  | 3717010300 | jelly_A.Agassiz 1865 | KENNEDY 79006;KENNEDY 80027; | NANOMI | 51387 | 135392 
90000000001365 | 90 | Nanomia bijuga | 51389 | (DELLE CHIAJE, 1841) | 3717010300 |  | IOSdata | NAN | 51389 | 135495 
90000000000683 | 90 | Nanomia cara | 51388 | A. AGASSIZ, 1865 | 3717010301 |  | KENNEDY 79006;KENNEDY 80027;CHECK NODC; IOSdata | NANCAR | 51388 | 135496 
90000000003787 | 20 | nanophytoplankton | -5909 |  | 300000000 |  | PHYTO_BILLLI |  | 0 | 0 
90000000003791 | 20 | nanoplankton/picoplankton | -5910 |  | 300000000 | PHYTOPLANKTON BETWEEN 0.5 MICROMETER AND 20 MICROMETERS | PHYTO_BILLLI |  | 0 | 0 
90000000000900 | 90 | Nansenia | 162058 |  | 8756010100 |  |  | NAN | 162058 | 125893 
90000000005401 | 20 | Nansenia candida | 162059 | Cohen, 1958 | 8756010100 |  | IOS_March2010 |  | 162059 | 272926 
90000000004813 | 20 | Narcomedusae | 718927 |  | 3712000000 |  | NL - Trinity Bay |  | 718927 | 16349 
90000000003556 | 90 | Narcomedusida | 51143 |  | 3712000000 |  | NFLD_longlist |  | 51143 | 16349 
90000000005604 | 20 | Nassellaria | -7 | Ehrenberg, 1875 | 1 |  | IOS Zooplankton database;AphiaID=235741 |  | NaN | 235741 
90000000001366 | 90 | Natantia | 684684 | BOAS, 1880 | 6175000000 |  | CPRdata;IOSdata | DECORD | 684684 | 181484 
90000000004814 | 20 | Natica clausa | 72884 |  | 5103760200 |  | NL - Trinity Bay |  | 72884 | 248245 
90000000004815 | 20 | Naticidae | 72878 |  | 5103760000 |  | NL - Trinity Bay |  | 72878 | 145 
90000000001836 | 90 | Naucrates | 168741 |  | 8835281500 |  | SSIP | NAU | 168741 | 125940 
90000000001837 | 90 | Naucrates ductor | 168742 | (LINNAEUS, 1758) | 8835281501 |  | SSIP | NAU | 168742 | 126811 
90000000005801 | 20 | Nausithoe | 51580 |  | 1 |  | IOSzooplanktondbase_Dec2012 |  | 51580 | 135250 
90000000006021 | 30 | Nausithoe punctata | 51590 | Kölliker, 1853 | 1 |  | Merica2005_IMLmarch2015 |  | 51590 | 135290 
90000000005402 | 20 | Nautichthys oculofasciatus | 167329 | (Girard, 1858) | 9 |  | IOS_March2010 |  | 167329 | 254542 
90000000001428 | 90 | Navicula | 3649 |  | 703050100 |  | jm_list;; CPRdata | NAV | 3649 | 149142 
90000000003652 | 20 | Navicula directa | 3669 |  | 703050108 | (W. Smith) Ralfs  in Pritchard 1861  In: Berard-Therriault, L. Poulin et L. Bosse. 1999.  Guide 				'identification du phytoplancton marin de l'estuaire et du Golfe du Saint-Laurent.   Pg: 60 | AZMP PHYTO 2004 |  | 3669 | 149467 
90000000002487 | 90 | Navicula distans | 3670 |  | 703050109 |  |  |  | 3670 | 149143 
90000000003734 | 90 | Navicula elegans | 3806 |  | 703052409 |  | MESD_PHYTO_PPP2000 |  | 3806 | 175611 
90000000002653 | 90 | Navicula granii | 573648 | (E. Jørgensen, 1905) Gran, 1908 | 703050100 |  | AZMP |  | 573648 | 172797 
90000000002536 | 90 | Navicula granii | 573648 | (E. Jørgensen, 1905) Gran, 1908 | 703050100 |  |  |  | 573648 | 172797 
90000000004537 | 20 | Navicula kariana | -70397 | (Grunow in Cleve and Grunow) Cleve 1895 | 703050100 | Guide D'Identification Du Phytoplancton Marin De  L'Estuaire et Du Golfe Du Saint-Laurent. Berard-Theriault L., Poulin M and Bosse L. 1999. NRC # 128,  Pg. 61 | AZMP_phyto2007 |  | 3649 | 180623 
90000000003683 | 20 | Navicula lyra | 3707 |  | 703050132 |  | MESD_PHYTO_MONITORING |  | 3707 | 149430 
90000000002511 | 90 | Navicula lyroides | 3673 |  | 703050112 |  | AZMP_PHYTO |  | 3673 | 180648 
90000000003802 | 20 | Navicula membranacea | 3677 | CLEVE | 703050116 |  | PHYTOLABSEA96 |  | 3677 | 149232 
90000000003912 | 90 | Navicula pelagica | 3675 | Cleve | 703050100 |  | IML_2007_PHYTO |  | 3675 | 172836 
90000000001009 | 90 | Navicula planamembranacea | 550524 |  | 703050100 |  | CPRdata | NAV | 550524 | 180727 
90000000002488 | 90 | Navicula septentrionalis | 3684 |  | 703050118 |  |  |  | 3684 | 549210 
90000000002526 | 90 | Navicula transitans | 3686 |  | 703050120 |  | AZMP_PHYTO |  | 3686 | 149320 
90000000004111 | 90 | Navicula transitans var. derasa | 3689 |  | 703050100 | Bérard-Therriault, L.; Poulin, M.; Bosse, L. 1999. Guide d'identification du phytoplancton marin de l'estuaire et du golfe du Saint-Laurent incluant également certains protozoaires. Publication spéciale canadienne des sciences halieutiques et aquatiques; 128. 387 p. page 62  reference book Scientific Authority = (Grunow) Cleve 1883 | IML_PHYTO_Feb2007 |  | 3689 | 175320 
90000000004112 | 90 | Navicula transitans var. derasa f. delicatula | -70168 | Heimdal 1970 | 703050100 | Bérard-Therriault, L.; Poulin, M.; Bosse, L. 1999. Guide d'identification du phytoplancton marin de l'estuaire et du golfe du Saint-Laurent incluant également certains protozoaires. Publication spéciale canadienne des sciences halieutiques et aquatiques; 128. 387 p. page 62  reference book Scientific Authority = Heimdal 1970 | IML_PHYTO_Feb2007 |  | NaN | 175321 
90000000003913 | 90 | Navicula vanhoeffenii | 3695 | Gran | 703050100 |  | IML_2007_PHYTO |  | 3695 | 175326 
90000000001838 | 90 | Nealotus tripes | 172368 |  | 8850010601 |  | SSIP | NEA | 172368 | 126864 
90000000001110 | 90 | Nebalia pugettensis | 89793 |  | 6145010100 |  | IOSdata | NEB | 89793 | 459310 
90000000001367 | 90 | Nebaliacea | 89789 |  | 6145000000 |  | IOSdata | NEB | 89789 | 147028 
90000000005802 | 20 | Nectadamas diomedeae | 719194 |  | 1 |  | IOSzooplanktondbase_Dec2012 |  | 719194 | 135461 
90000000005403 | 20 | Nectoliparis pelagicus | 167591 | Gilbert and Burke, 1912 | 9 |  | IOS_March2010 |  | 167591 | 281641 
90000000005555 | 20 | Nectonemertes | 57589 |  | 1 |  | NAFC-June2011 | NECMER | 57589 | 122430 
90000000005556 | 20 | Nectonemertes mirabilis | 57590 |  | 1 |  | NAFC-June2011 | NECMIR | 57590 | 122841 
90000000000059 | 90 | Nemata | 59490 |  | 4700000000 | NEMATODES | KENNEDY_PETPESWICK;CPRdata IOSdata | NEMPHY | 59490 | 799 
90000000002024 | 90 | Nematobrachion | 95535 |  | 6174020300 |  | american CPR; IOSdata | NEMATB | 95535 | 110675 
90000000000602 | 90 | Nematobrachion | 95535 |  | 6174020300 |  | 2000026 | NEMATB | 95535 | 110675 
90000000000600 | 90 | Nematobrachion boopis | 95537 | (CALAMN, 1905) | 6174020302 | euph | KENNEDY83006; | NEMBOO | 95537 | 110691 
90000000000601 | 90 | Nematobrachion flexipes | 95536 | (ORTMANN, 1893) | 6174020301 | euph mysid | KENNEDY 84037;KENNEDY 80027; | NEMFLE | 95536 | 110692 
90000000003178 | 90 | Nematocarcinidae | 96152 | Smith, 1884 | 6179020000 | nfld authority field blank;  Squires | NFLD_longlist |  | 96152 | 106784 
90000000003179 | 90 | Nematocarcinus | 96153 | Milne-Edwards, 1881 | 6179020100 | nfld authority field blank;  Squires | NFLD_longlist |  | 96153 | 107015 
90000000002944 | 90 | Nematocarcinus ensifer | 96154 | (Smith, 1882) | 6179020100 | Squires | NFLD_longlist |  | 96154 | 107573 
90000000002945 | 90 | Nematoda | 59490 |  | 4700000000 | Barnes | NFLD_longlist |  | 59490 | 799 
90000000006038 | 20 | Nematoides | -7 | Mingazzini, 1891 | 1 |  |  |  | NaN | 562789 
90000000002946 | 90 | Nematomorpha | 64183 |  | 4800000000 | Barnes | NFLD_longlist |  | 64183 | 101062 
90000000004816 | 20 | Nematonurus armatus | 165392 |  | 8794010700 |  | NL - Trinity Bay |  | 165392 | 319561 
90000000000533 | 90 | Nematoscelis | 95539 |  | 6174020400 |  | KENNEDY 77007;IOSdata | NEMATO | 95539 | 110676 
90000000000603 | 90 | Nematoscelis atlantica | 95544 | HANSEN, 1910 | 6174020405 | euph | KENNEDY 84037;KENNEDY 80027; | NEMATL | 95544 | 110694 
90000000000662 | 90 | Nematoscelis difficilis | 95540 | HANSEN, 1911 | 6174020401 | euph mysid | KENNEDY 84037;KENNEDY 80027;IOSdata | NEMDIF | 95540 | 237861 
90000000000663 | 90 | Nematoscelis gracilis | 95546 | HANSEN, 1910 | 6174020407 | euph | KENNEDY 84037;KENNEDY 80027; | NEMGRA | 95546 | 221057 
90000000000168 | 90 | Nematoscelis megalops | 95542 | G. O. SARS, 1883 | 6174020400 | euph | KENNEDY 77007; | NEMMEG | 95542 | 110695 
90000000005502 | 90 | Nematoscelis megalops (variety) | 95542 |  | 6174020400 | thought was a new species, but genetics has shown it to be a variant of an existing one | AZMP 2010 |  | 95542 | 110695 
90000000000604 | 90 | Nematoscelis microps | 95541 |  | 6174020402 | euph_Sars 1883 | KENNEDY 84037;KENNEDY 80027; | NEMMIC | 95541 | 110696 
90000000005909 | 20 | Nematoscelis rostrata | -7 | G.O. Sars, 1883 | 6174020400 |  |  |  | 95539 | 478945 
90000000000605 | 90 | Nematoscelis tenella | 95543 | G. O. SARS, 1883 | 6174020404 | euph mysid | KENNEDY 84037;KENNEDY 80027; | NEMTEN | 95543 | 110697 
90000000001368 | 90 | Nemertea | 57411 |  | 4300000000 |  | IOSdata | NEM | 57411 | 152391 
90000000001369 | 90 | Nemertinea | -7801 |  | 4300000000 | no data |  | NEM | NaN | 1053 
90000000005560 | 20 | Nemertini | -7 |  | 1 |  | NAFC-June2011; Nemertea | NERPHY | NaN | 246812 
